ID,Sender Account,Sender Account Branch,Sender Account Type,Sender Name,Sender Current Account Balance,Receiver Account,Receiver Account Branch,Receiver Account Type,Receiver Current Account Balance,Receiver Name,Amount,Currency,Date and Time,Sender Phone Number,Receiver Phone Number,Purpose of Transaction,Transaction Type
4d3bc75e-0917-4acb-969c-516e801b96be,OKHJ55040530191736,"28.799194, -83.697017",Business,Keith Esparza,3186.822611,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,10000,USD,2023-02-26 02:23:09,001-402-812-1438x8420,(952)225-9219,Salary,Debit
96ad8aaa-bd76-448c-91e1-7b3dc32d9069,OKLX60745209098674,"36.857963, -77.503344",Business,Donald Kim,3461.478705,QINL89610425600369,"38.802019, -117.947671",Credit,4942.009861,Michelle Smith,11000,USD,2023-10-21 11:51:50,(678)830-7095x20289,001-821-333-5221x2795,Transfer,Credit
af84171e-def6-4fe5-9945-07290d76f9e1,OLAB12949723926521,"32.344527, -113.954068",Savings,Dr. Emily Guerra,9319.198736,XOVU51498489957512,"26.369259, -94.483965",Business,1637.828367,Melanie Watson,1050,USD,2023-12-08 02:49:15,297-222-4355x6531,255.640.3634,Gift,Debit
c5260008-582a-4284-9c61-8135fd9c0ae6,OLAB12949723926521,"32.344527, -113.954068",Savings,Dr. Emily Guerra,9319.198736,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1500,USD,2023-07-18 01:01:08,297-222-4355x6531,(952)225-9219,Payment,Credit
3f706a39-3b9a-4abb-8351-895cb68df3f4,OLAB12949723926521,"32.344527, -113.954068",Savings,Dr. Emily Guerra,9319.198736,ORQU43469360635454,"37.154080, -109.470258",Checking,9831.423579,Sean Jensen,1200,USD,2023-02-05 16:27:38,297-222-4355x6531,725-833-3408,Payment,Debit
ff7345dc-eafd-4336-a9d4-188d97a6b2eb,OLAB12949723926521,"32.344527, -113.954068",Savings,Dr. Emily Guerra,9319.198736,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,2200,USD,2023-05-14 21:37:35,297-222-4355x6531,(952)225-9219,Gift,Debit
438da1a1-25cd-4085-b174-886004e47622,OLAB12949723926521,"32.344527, -113.954068",Savings,Dr. Emily Guerra,9319.198736,ORQU43469360635454,"37.154080, -109.470258",Checking,9831.423579,Sean Jensen,5000,USD,2023-05-03 10:32:25,297-222-4355x6531,725-833-3408,Transfer,Debit
bcc25981-6175-48d8-9177-03a11a114faf,OOOC68823397230467,"41.292914, -67.621749",Savings,Mrs. Courtney Boyd,4558.155185,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,243,USD,2023-04-24 17:10:03,549.781.1175x1530,(952)225-9219,Refund,Debit
43c547e8-c6f7-46ca-b6ba-db09eb4f3cc6,OOUW07256784186826,"37.515432, -68.647060",Business,Susan Cole,3324.2715,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,4174,USD,2023-09-10 23:14:12,+1-836-557-0993x4757,(952)225-9219,Purchase,Debit
3a78cb8d-353f-4145-b502-2c7b3cc8972f,OQAY21168201140027,"43.474163, -78.701526",Business,Samantha Lewis,7861.501552,KWCT00515945209298,"39.587049, -107.045305",Savings,5268.326517,Katherine Padilla,4000,USD,2023-11-29 14:28:43,5264584584,629.789.0908,Purchase,Credit
c070e47f-db6c-4cbd-90f3-c146e3f18475,ORNB11896155684433,"35.980068, -115.848672",Business,Robin Lewis,8665.290455,SQGS45814846243886,"43.299468, -110.012688",Checking,7954.706029,Tamara Fisher,8000,USD,2023-06-28 17:17:24,(778)201-0944,433.477.9859,Refund,Credit
376b0d3e-5856-4ccb-8859-75ee8e273304,OSLE01896348597401,"31.461962, -97.702759",Checking,Jason Shelton,9090.306398,DHYR65887850091880,"40.845638, -75.434778",Credit,9281.096841,Michael Gonzalez,1200,USD,2023-05-03 08:49:33,+1-437-646-4416x7104,711.827.3568,Transfer,Debit
e67ba512-b6f9-4f93-bc34-b416c46324a4,OSLE01896348597401,"31.461962, -97.702759",Checking,Jason Shelton,9090.306398,THRQ93487508738153,"26.266894, -104.447186",Credit,3620.855266,David Hayes,300,USD,2023-04-24 09:42:02,+1-437-646-4416x7104,+1-946-387-8241,Transfer,Credit
8fbd18ef-2ff9-41a6-8cdc-b7413a95bf42,OSLE01896348597401,"31.461962, -97.702759",Checking,Jason Shelton,9090.306398,IHKW74146157119434,"37.941835, -102.973342",Checking,9486.717592,Ronald Morse,200,USD,2023-04-20 20:36:39,+1-437-646-4416x7104,(571)352-9999,Refund,Credit
5db46a15-21e1-406b-850e-b0fbd479493e,OVBH13690948911163,"34.652727, -75.142064",Savings,Charles Bird,4350.347172,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,100000,USD,2023-10-04 19:35:59,993-582-0509x08762,(952)225-9219,Gift,Credit
08bb8df7-d223-4a51-a966-1436aaed711e,OWRE09213317653296,"28.308580, -72.589589",Checking,Alexander Graves,2238.967241,JZAP80924175065578,"44.868406, -124.380639",Checking,1872.650999,Shaun Owens,15000,USD,2023-12-03 18:15:25,(831)453-2264x414,001-782-329-8186,Gift,Credit
448fb6b3-2025-459f-ba8e-3d84fa07d9f4,OWRE09213317653296,"28.308580, -72.589589",Checking,Alexander Graves,2238.967241,DBIO06847871637588,"42.545396, -76.824115",Savings,1888.289125,Keith Wang,15000,USD,2023-09-22 02:17:54,(831)453-2264x414,(327)581-0560x55543,Salary,Debit
b314678e-8de3-4941-838a-df2308c9d842,PCJC45181060863416,"32.327136, -99.044421",Business,Bradley Jackson,6343.949764,EYJP38638067260868,"27.598989, -85.227150",Business,9941.855082,Richard Smith,103000,USD,2023-12-11 00:47:18,+1-384-848-1898x1665,+1-639-275-3615x836,Transfer,Credit
01d884db-0a11-4428-97b1-3b3618b8ea23,PCVU47575826800659,"37.548938, -80.195980",Business,Janice Hill,2129.70288,ZDJN44294696389775,"40.085403, -100.072294",Business,215.3116892,Chelsea Adams,3000,USD,2023-02-26 12:38:28,698.839.3693,780.441.1708x6103,Payment,Debit
775a18f3-cc3b-40ac-9ae8-216e5a94f2c4,PCVU47575826800659,"37.548938, -80.195980",Business,Janice Hill,2129.70288,VPJQ81951205236164,"45.978284, -100.634661",Business,4526.116367,Stephanie Gillespie,1000,USD,2023-11-03 16:44:17,698.839.3693,271.743.1925,Refund,Credit
7fec783d-fc23-4599-bc54-4775d6fe3e04,PCVU47575826800659,"37.548938, -80.195980",Business,Janice Hill,2129.70288,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,800,USD,2023-03-31 06:50:19,698.839.3693,(952)225-9219,Payment,Debit
be90b082-0bda-4311-af5f-42ff0ced955a,PDKG43348758274281,"36.802314, -114.826062",Business,Christopher Kent,2229.564348,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,2000,USD,2023-08-03 08:55:01,582.933.3767x1752,(952)225-9219,Purchase,Debit
ee6a559d-5c66-4061-a4b2-ec726b47ddb8,PERS17713499726968,"41.543013, -100.762265",Savings,Robin Ramos,479.2652314,EIEK78484285351745,"46.799701, -109.749848",Savings,2828.923722,Nancy Richmond,66580,USD,2023-07-15 17:47:05,696-485-9284,(338)449-7935,Salary,Debit
e01459ff-0fdc-4715-90df-840791b8c883,PFNX54864856078379,"46.709491, -85.222879",Checking,Jennifer Sanchez,7221.675697,AKDP40618172660310,"42.479216, -123.604377",Checking,8545.098245,Becky Walker,1000,USD,2023-05-21 11:36:04,+1-818-706-5617x6906,(836)947-1614x325,Salary,Credit
df655451-7249-4ba1-93f7-7ed69c531ba3,PFNX54864856078379,"46.709491, -85.222879",Checking,Jennifer Sanchez,7221.675697,RSYQ24865293632185,"46.086456, -71.990501",Business,8001.957913,Felicia Dominguez,1443,USD,2023-10-25 12:53:35,+1-818-706-5617x6906,912.668.5816,Payment,Debit
272143a9-c790-4120-a5dc-9cef86084ea9,PFOW98220875329116,"46.995811, -111.931224",Credit,Chelsea Porter,5112.153878,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1400,USD,2023-05-06 19:37:35,866.846.3653,(952)225-9219,Gift,Debit
1b230d28-aa50-493c-883a-f0b165152c20,PGOC64010459587468,"48.290196, -104.630679",Checking,Kimberly Le,7095.645838,HZHC51466904541174,"39.149733, -118.370676",Credit,1261.853052,Matthew Berry,5000,USD,2023-06-12 20:04:00,+1-351-455-6387x683,001-760-820-7368,Salary,Debit
22814abd-aa23-4cc5-8824-897b662d4971,PTHQ92455054582904,"47.655579, -99.396118",Checking,Joanna Carrillo,1034.172409,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,2000,USD,2023-12-14 19:33:36,245-460-3147,(952)225-9219,Payment,Credit
1eed4bad-806d-4498-bd51-ec51956c27fb,PTQI04503792283746,"27.968129, -102.136395",Checking,Barry Knight,1153.412357,YLKQ21677454612776,"32.778319, -104.252612",Credit,3768.743416,Heather Rodriguez,92856.52,USD,2023-09-04 06:26:55,648.442.8153,(720)950-6308,Payment,Credit
5c55816c-3b07-47ef-b211-f59fde4064b5,PYTY88854713861460,"27.844259, -106.173447",Checking,Alfred Baker,7054.423116,EYJP38638067260868,"27.598989, -85.227150",Business,9941.855082,Richard Smith,100000,USD,2023-08-12 18:49:29,001-923-870-5655x492,+1-639-275-3615x836,Purchase,Credit
bb915e2f-67a3-41e4-8e34-e66ae76904b8,PYYS20918895365654,"45.602680, -95.334913",Credit,Brittany Rios,7964.000491,TMUC09573371623505,"37.193435, -112.252940",Savings,8385.840065,Amanda King,10451.7,USD,2023-06-01 02:27:02,683.599.4828,001-520-564-2205x591,Purchase,Credit
b910af10-f8ca-430f-9ef8-15238bf3de82,QACG66262105292053,"24.693001, -95.700251",Checking,Jay Meyers Jr.,2757.071319,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,550,USD,2023-10-26 10:16:35,867.279.2829,(952)225-9219,Gift,Credit
778d8846-1568-4162-9122-d99894cfa40b,QACG66262105292053,"24.693001, -95.700251",Checking,Jay Meyers Jr.,2757.071319,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,300,USD,2023-05-12 23:48:48,867.279.2829,(952)225-9219,Salary,Credit
5a195705-a182-4722-8694-bd3ec26a0911,QAGQ10932204744650,"43.306426, -95.355905",Checking,Gary Coleman,7792.292356,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,21200,USD,2023-05-10 09:10:05,623.786.3193x926,(952)225-9219,Transfer,Credit
2bd3efb4-a95d-4dbe-8269-dae5dc8fdbf9,QDXN36190868341370,"45.439235, -94.369254",Checking,Kristopher Adams,8189.981447,LCQH39559152701130,"46.692001, -77.898505",Credit,7018.061289,Christopher Gardner,26500,USD,2023-10-04 13:56:23,+1-965-366-5109x37675,6475937851,Transfer,Credit
97da9d4d-6391-4588-8f69-225d46988072,QJBY49633386989287,"30.918216, -113.575676",Business,Loretta Lewis,5067.812906,QJXP56654524833573,"42.245397, -98.537509",Checking,8196.902529,David Brown,10000,USD,2023-06-07 04:59:14,701.231.8521,(373)806-8747x2976,Salary,Debit
0e490a78-01cf-4c58-afdf-e0b8baff465c,QKPZ23754071747013,"31.345667, -69.743729",Checking,Christopher Booth,7343.536416,VPJQ81951205236164,"45.978284, -100.634661",Business,4526.116367,Stephanie Gillespie,1250,USD,2023-11-16 12:11:15,001-827-591-8097x102,271.743.1925,Purchase,Debit
9f7d833d-b9c0-4139-a10d-2d0236798bd8,QKZZ02716907284356,"46.558126, -68.626451",Savings,Seth Shepard,7560.962204,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,600,USD,2023-07-19 20:13:50,8398295527,(952)225-9219,Gift,Credit
3796a600-1738-4686-9f54-49ae3ffe9ed1,QLLH61829532412678,"46.014610, -98.732718",Credit,Joshua Richards,6876.901518,BWFF12093669603190,"28.843287, -97.123514",Credit,1736.302042,Jennifer Sandoval,150000,USD,2023-11-29 20:01:01,+1-362-849-4239,654.884.3241x64570,Gift,Debit
f5e02136-e021-45a4-b471-4b49f7ab80b0,QLLH61829532412678,"46.014610, -98.732718",Credit,Joshua Richards,6876.901518,IPWT16630746517841,"43.722367, -88.013752",Savings,9403.37284,Chad Burke,2400,USD,2023-02-07 04:10:52,+1-362-849-4239,+1-318-377-6342,Payment,Credit
bec9f15d-6cf2-42fb-9d15-3feeaef572a3,QMUN61794466214982,"28.781905, -95.869596",Credit,Toni Reyes,7854.63758,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,25300,USD,2023-11-29 11:01:07,001-339-689-7107x99158,(952)225-9219,Salary,Debit
326b64f2-65a9-4603-be93-278508730ec0,QNSX38208396507012,"48.179460, -123.378512",Business,Steven Peterson,1464.593043,MGCJ46377535749623,"44.978011, -115.650791",Savings,595.4683452,Audrey Beck,605,USD,2023-12-28 03:09:34,001-469-267-2790x5377,452-313-1437x814,Transfer,Credit
016c1147-f03d-4e07-b0a3-0d62bbaede7f,QNSX38208396507012,"48.179460, -123.378512",Business,Steven Peterson,1464.593043,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,300,USD,2023-09-16 00:16:38,001-469-267-2790x5377,(952)225-9219,Payment,Debit
57af9609-d66d-469b-9aa4-e6deeebd0a7b,QSHR09437361334635,"24.520648, -92.577158",Checking,William Miller,6004.396548,WCMB00401175928721,"42.683051, -67.299013",Savings,4271.805513,Misty Wagner,3000,USD,2023-01-10 23:58:43,5019309875,426-387-1816x5256,Refund,Debit
8993586b-17b2-4857-9a25-7b247ca3e74a,QSHR09437361334635,"24.520648, -92.577158",Checking,William Miller,6004.396548,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,10000,USD,2023-05-19 00:51:39,5019309875,(952)225-9219,Salary,Credit
9b964110-08d5-4855-8af6-a47edc66696e,QSRA33749246670341,"47.765006, -89.731466",Checking,Leah King,2381.934971,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1000,USD,2023-08-12 14:40:54,+1-392-265-6911x93309,(952)225-9219,Refund,Debit
3b2e116e-b46a-4e62-a569-ac35f4ddba7c,QTFB02322463768919,"27.871512, -74.877938",Checking,Taylor Reynolds,6186.728438,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1000,USD,2023-01-23 08:52:07,+1-752-599-4691x247,(952)225-9219,Gift,Credit
e1818297-6a80-4fd2-bc83-c5c187702c4b,QUJK34184251207699,"33.955705, -99.662221",Business,Christopher Smith,6640.896009,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,100,USD,2023-11-28 05:44:23,(987)479-4988x27571,(952)225-9219,Transfer,Credit
4b1b36fa-3951-449e-894c-9169d048e53f,QXBP76816650265797,"36.048082, -123.031039",Credit,James Castillo,3262.445861,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,300,USD,2023-01-10 14:35:43,288-823-2173x27944,(952)225-9219,Purchase,Credit
4347c5ac-a23b-4c49-9d8a-6de7c99a7de8,QYVZ59716859299049,"25.280965, -86.349694",Credit,Carolyn Smith,6528.628297,PNSV77438616638896,"40.368925, -91.310842",Credit,8972.448771,Charles Daniels,50000,USD,2023-09-12 08:56:06,001-913-848-1618,228.895.8148x464,Refund,Debit
fd853056-bbfe-4966-a38f-673a9c16b7e7,QZVX00277482082324,"44.670757, -84.687334",Savings,Meagan Curtis,2090.81926,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,5000,USD,2023-10-18 01:36:51,+1-836-732-7555x3285,(952)225-9219,Gift,Debit
185471c5-a8e2-4a20-98b6-ad71b35d8763,RFVN42594377109360,"40.781347, -73.310330",Checking,Clayton Pearson,6519.319324,CNQN05208361986344,"44.425468, -70.049683",Checking,9301.833139,Bryan Best,7000,USD,2023-10-28 21:12:32,001-796-650-1148x7605,469.303.2152x315,Payment,Debit
b95a5cf1-69ae-4731-ab05-c0b09a4f20d0,RGAG87242612992039,"36.248108, -98.185752",Credit,Jordan Lopez,831.6629243,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,20000,USD,2023-08-21 23:50:48,001-886-482-3406x8394,(952)225-9219,Gift,Credit
f28cc4aa-06cb-4f88-b258-758923c6c506,RKJT88268168709292,"31.914530, -122.808243",Credit,Michael Mccann,872.2895104,ORZR12579687225746,"26.805435, -122.966345",Business,8823.97226,Kimberly Hansen MD,5000,USD,2023-07-11 03:35:36,(229)589-0566,3563310767,Payment,Debit
e4f5193a-07ca-4d63-8e8d-ac087f601ef0,RNQI12367107864149,"30.009530, -80.130281",Checking,Lawrence Wall,3659.173061,KGGT52506848144959,"36.013761, -109.950553",Savings,6428.914422,Kaylee Castaneda,3000,USD,2023-04-15 22:01:15,507-465-0216,+1-407-432-6031,Refund,Debit
128dd9ea-a891-47b4-bef8-540353ed9c43,RNQY87170511211258,"38.098256, -116.622062",Business,Karen Kerr,4356.839536,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,15000,USD,2023-07-07 14:58:42,+1-575-296-8640x2534,(952)225-9219,Gift,Debit
79eb41fa-fc83-4dca-aea9-3f236d8ff586,ROXP45021810293476,"42.264852, -122.957543",Business,Ebony Ramirez,9255.37586,CGOL28319109509207,"40.429920, -97.976468",Business,4356.720376,Cheryl Chambers,50000,USD,2023-09-02 04:23:27,(324)318-4769x66305,497-918-2021x4637,Salary,Debit
284f00bc-646f-4149-9b34-84f69b012c03,ROXP45021810293476,"42.264852, -122.957543",Business,Ebony Ramirez,9255.37586,SKZY27214483737879,"46.525728, -108.600208",Savings,6903.775552,Kristen Christensen,40000,USD,2023-05-10 11:09:34,(324)318-4769x66305,+1-521-320-6669x75051,Refund,Credit
88aa6d1b-6bc0-4a50-b6cd-6f0385f7d267,RSYQ83047880087351,"25.459566, -76.104737",Checking,Natasha Hayden,6489.7407,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1500,USD,2023-04-16 06:16:41,001-349-453-7971x07957,(952)225-9219,Salary,Debit
ca211fa1-7277-4306-b528-99e6c397871d,RTZL04238171342606,"44.717212, -112.280802",Business,Charles Williams,2097.262574,RIFD65379479813899,"45.773407, -82.129262",Credit,5542.887358,Wendy Chase,100000,USD,2023-05-18 16:17:24,(857)765-9383x049,+1-240-693-3771x2711,Transfer,Debit
034883df-7c91-4489-94c9-f0ad46d2ba44,RWZF17532457293902,"38.200625, -119.763665",Business,Ryan Castillo,4261.247618,XURX75476532698729,"39.226787, -122.757050",Credit,6482.195866,Alicia Gregory,252000,USD,2023-12-08 19:12:48,754-493-4020x53123,+1-280-469-1820x221,Purchase,Credit
8905fead-49ab-4e97-831e-5e65aa0bd406,RWZV36609674217840,"46.340418, -115.712086",Savings,Johnny Young,5011.12461,TVKJ06593857514617,"29.643544, -106.496778",Credit,6856.834182,Melissa Dawson,4000,USD,2023-06-07 04:20:36,+1-242-836-5255x8288,352.711.5983,Purchase,Debit
d5ffb27d-aff1-4b42-b9d8-a38d73511774,RYXH34625000944924,"42.845742, -122.558381",Credit,Bradley Kelly,1216.997703,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,10000,USD,2023-11-08 09:10:47,536.898.3285x749,(952)225-9219,Purchase,Debit
9339f06f-5b62-41b9-8bd7-009c15c2b9e5,SBMN10801360576170,"47.614221, -83.860661",Credit,Isaac Proctor,6713.174018,AHWG20460069558805,"34.764845, -97.524563",Checking,9618.927515,Mr. Ian Green Jr.,1500,USD,2023-06-15 06:56:13,7287895413,894.475.2785x47330,Refund,Credit
4c2ae77b-f06b-448a-85a4-5c18109ccbd4,SBZQ40694570384520,"32.688488, -83.265680",Business,Kathy Edwards,2265.874668,VNHN94770731314885,"41.658451, -69.292246",Checking,1350.395019,Kimberly Martinez,8639.24,USD,2023-03-16 02:47:01,2776266668,001-486-806-3626x44867,Transfer,Credit
2e43b218-e572-4339-8b39-db25956a984a,SCVV95497358363692,"47.593918, -69.602181",Checking,Bradley Meza,6944.681134,NARN37879741929165,"46.508922, -75.400230",Business,4003.237421,Frank Stanley,1300,USD,2023-02-05 17:17:33,(921)558-5409x22057,471.495.3938x538,Salary,Debit
e7440dcd-128b-4a14-a8a4-1ab0ed94cfb6,SGFV21224964694620,"32.024588, -108.882785",Savings,Briana Jones DVM,4335.150739,JUEP26254990647851,"48.122592, -96.166308",Savings,2729.502022,Patricia Mason,294650.4,USD,2023-08-31 06:34:55,982.803.0453x398,916-503-3260,Gift,Credit
1e48a315-484a-4f54-b6a7-ffb01429f867,SGKF25201420588095,"33.291096, -117.971857",Credit,Bruce Harrell,3275.877577,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,2000,USD,2023-08-26 05:14:37,001-220-322-1380x16242,(952)225-9219,Gift,Debit
56e8f06f-4834-4c03-a474-7d5641e341b2,SHOK68667833052954,"41.081942, -71.624885",Savings,Patricia Rodriguez PhD,352.4518286,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,500,USD,2023-06-06 02:33:21,381.791.0347,(952)225-9219,Transfer,Credit
84a720eb-910b-44b3-8f67-bb72d1239097,SHRE01716713242050,"36.052546, -113.058428",Business,Justin Ferguson,8386.043228,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,50000,USD,2023-12-27 17:03:06,001-430-360-3677x86135,(952)225-9219,Salary,Debit
388dc33c-0741-466b-a67a-3098bb3c4784,SIKY30626161774615,"35.199275, -87.511390",Checking,Anthony Ward,1515.301163,NVDD85101739927481,"38.680764, -102.744069",Checking,713.5790849,Barbara Walls,700000,USD,2023-09-08 09:48:42,001-783-224-3671x9519,849-236-1109x6090,Payment,Debit
8dd17525-1b0f-4612-992a-251ea95a7811,SKLK58850015710306,"27.647479, -110.235977",Credit,Ms. Valerie Johnson,5491.201282,VNOB86840860079301,"35.353637, -83.948708",Business,5360.938331,Michael Martin,10000,USD,2023-04-04 23:33:59,920.431.4563x62255,6115276808,Transfer,Credit
0d68f203-1487-4956-bf01-86d5f1afab06,SKZF23412575636311,"43.642497, -109.656298",Checking,Patrick Glass,9672.982302,LJHV52213518933180,"26.918583, -75.926841",Checking,1246.625894,Stephanie Conway,15000,USD,2023-06-27 14:17:02,746-398-1708x3798,001-404-470-0001,Transfer,Debit
6c8c4161-d603-4a90-afa0-0904a29d1969,SLHF24704269144108,"36.969226, -70.244849",Savings,Michael Williams,9743.183,EYJP38638067260868,"27.598989, -85.227150",Business,9941.855082,Richard Smith,9300000,USD,2023-10-27 10:27:04,+1-256-351-3705,+1-639-275-3615x836,Transfer,Credit
3d29f271-23f7-4714-888a-87a4d01ace5c,SLRV27968511951542,"34.311748, -112.474251",Savings,Phyllis Solis,820.6062884,EYJP38638067260868,"27.598989, -85.227150",Business,9941.855082,Richard Smith,15500,USD,2023-06-13 17:13:14,(216)736-5967x65727,+1-639-275-3615x836,Gift,Credit
05cef726-eb98-44c2-be6f-7c835f726a03,SNWU99237977621677,"32.916120, -102.446147",Checking,Susan Barton,8658.938178,QWYT69911516300988,"39.860397, -72.786761",Checking,9480.771711,Stephen Beasley,480000,USD,2023-07-02 12:04:31,772.232.8100x667,916-217-3283x35165,Refund,Credit
5a16464e-5823-4bd1-969c-bdfb918e30b5,SPAV89768902377911,"35.726053, -98.140575",Business,Briana Hicks,4312.168881,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,40000,USD,2023-01-01 11:04:43,001-905-444-7670,(952)225-9219,Purchase,Debit
c9a72858-4b35-44ae-a06e-75ca976270f8,SPLL67301909272269,"44.646919, -88.941588",Business,Robert Soto,3212.526146,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,13000,USD,2023-06-25 17:35:38,(801)294-5092,(952)225-9219,Salary,Credit
27e960a7-f2b3-4c49-90f7-761e21b19305,SRIK59843391764722,"45.677296, -67.669943",Credit,Brenda Gordon,2098.416792,EYJP38638067260868,"27.598989, -85.227150",Business,9941.855082,Richard Smith,850000,USD,2023-02-28 18:38:12,+1-415-324-9061,+1-639-275-3615x836,Transfer,Credit
e0e9bebf-da57-448e-bafa-fdb7063c338a,SUXV21933587701127,"30.497090, -71.426622",Credit,Michael Reynolds,4451.876504,NYGD54796981956548,"28.403284, -109.892797",Credit,1719.841002,Kevin White,400,USD,2023-01-01 17:40:40,980.843.3784,965.554.7912,Transfer,Credit
8d918277-9690-40d9-93e4-122052b7d18c,SYQO29380598718297,"34.957828, -100.283154",Checking,Chelsea Gonzalez,2633.382342,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,80000,USD,2023-06-08 17:32:06,001-640-672-2961x876,(952)225-9219,Gift,Credit
c5fa07b5-93dc-4d24-bcee-2b0b67fa0511,SZIH42510422869175,"43.755981, -96.324694",Checking,Mrs. Melissa Smith,9751.633919,YPWF06745190923369,"39.411202, -98.564446",Savings,4186.765686,Lisa Perry,200000,USD,2023-08-28 07:08:09,719-477-3424,452-370-2322x74529,Payment,Credit
92d8ddc5-1e71-48e0-b2fd-b720221dd7dd,TBYU57835095989382,"48.356856, -104.369648",Checking,Kyle Ortiz,7723.255276,KLPY22496348654436,"44.303822, -98.530466",Business,6385.652477,Jon Garcia,1100,USD,2023-02-28 23:56:43,001-773-495-5999,219.821.9379x6576,Payment,Credit
62c3f174-3619-4fbd-9a71-fb044af8c9e6,TCUQ21793875241018,"42.673640, -93.352762",Checking,Jesus Smith,8689.402925,QKFP03503866992025,"26.188329, -90.456390",Savings,5185.653533,Katherine Donaldson,1000,USD,2023-08-28 06:19:08,001-208-431-6892x7005,+1-221-229-3627x9534,Refund,Debit
228a16f7-163f-46ae-b9f5-a347b16f2c60,TDVE98794849137449,"35.516906, -98.172970",Business,Jacqueline Ellison,9490.555412,HBQD67915797143599,"44.145293, -122.874259",Savings,2296.210262,Daniel Hess,1000,USD,2023-09-12 07:59:09,445.892.5726x200,289-847-3092,Gift,Credit
4868f332-df61-49c8-bdcd-20cece96207d,TDVE98794849137449,"35.516906, -98.172970",Business,Jacqueline Ellison,9490.555412,HDOA96400720535959,"35.253181, -86.537923",Checking,793.0446174,Lisa Spencer,2100,USD,2023-11-04 08:53:14,445.892.5726x200,+1-367-339-9101x331,Payment,Credit
278de707-4646-4fb4-8d50-2e266490e386,TDVE98794849137449,"35.516906, -98.172970",Business,Jacqueline Ellison,9490.555412,FQNY06859132195808,"37.274792, -72.201109",Business,1861.414927,Curtis Martin,2310,USD,2023-05-30 18:58:53,445.892.5726x200,773-651-4758x540,Gift,Credit
e9fa9229-997e-4911-a3e5-f31190f53b0c,TDVE98794849137449,"35.516906, -98.172970",Business,Jacqueline Ellison,9490.555412,TRHE99145431062041,"37.203470, -82.907155",Savings,3039.174209,Daniel Ramos,8000,USD,2023-01-25 11:44:08,445.892.5726x200,+1-856-972-3270x90871,Gift,Debit
07d0dbf9-ce3b-4e3f-bc0d-693a811c7411,TDVE98794849137449,"35.516906, -98.172970",Business,Jacqueline Ellison,9490.555412,FQNY06859132195808,"37.274792, -72.201109",Business,1861.414927,Curtis Martin,2000,USD,2023-12-12 06:52:17,445.892.5726x200,773-651-4758x540,Payment,Debit
ab94ac97-e507-43f7-8d6c-67f0f9341efc,TEGA19073045840953,"46.250023, -106.167302",Business,Allison Kelley,4375.524755,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,6000,USD,2023-03-18 00:10:30,795-418-2018x170,(952)225-9219,Gift,Debit
